Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
597,100.0,440.6075,-479.2385,0.9193908669691604,8.58,2.81,5.77,0.4870017331022531,9.59,4.97,104.40925925925926,Normal
598,100.0,440.3535,-466.1855,0.9445885811549264,8.57,2.8,5.77,0.4852686308492201,9.39,5.49,106.19259681093392,Normal
599,100.0,440.9345,-463.0345,0.9522713750271308,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.47482915717538,Normal
600,100.0,441.6635,-465.472,0.9488508438746048,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.03006833712982,Normal
601,100.0,440.541,-462.673,0.9521649199326522,8.58,2.8,5.78,0.4844290657439445,9.39,5.03,105.39248291571752,Normal
602,100.0,440.3075,-464.412,0.9480967330732196,8.56,2.8,5.76,0.4861111111111111,9.39,5.1,105.78861047835989,Normal
603,100.0,441.2685,-466.9425,0.9450167847218875,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.3650341685649,Normal
604,100.0,440.445,-462.2315,0.9528666912575192,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.29191343963552,Normal
605,100.0,440.218,-465.853,0.9449719117403989,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,106.11685649202732,Normal
606,100.0,441.2045,-462.016,0.9549550232026596,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.24282460136672,Normal
607,100.0,441.3855,-465.566,0.9480621437132436,8.58,2.81,5.77,0.4870017331022531,9.46,4.84,104.38699551569503,Normal
608,100.0,440.218,-462.9805,0.9508348623754131,8.57,2.8,5.77,0.4852686308492201,9.39,5.55,105.46252847380408,Normal
609,100.0,440.1635,-464.118,0.948387048121383,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.72164009111616,Normal
610,100.0,441.4705,-465.5875,0.948200928933874,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.05637813211844,Normal
611,100.0,440.302,-462.178,0.9526675869470204,8.58,2.81,5.77,0.4870017331022531,9.39,4.97,105.27972665148064,Normal
612,100.0,439.2115,-464.844,0.9448578447823356,8.56,2.8,5.76,0.4861111111111111,9.39,5.03,105.88701594533028,Normal
613,100.0,441.298,-464.3575,0.9503410626510824,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.7761958997722,Normal
614,100.0,440.5475,-462.744,0.9520328734678352,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.40865603644646,Normal
615,100.0,440.911,-467.097,0.943938839256086,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,106.40022779043278,Normal
616,100.0,440.2325,-442.2645,0.9954054643770868,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,100.74362186788152,Normal
617,100.0,440.5905,-482.6025,0.9129469905356892,8.57,2.8,5.77,0.4852686308492201,9.59,5.23,105.14215686274513,Normal
618,100.0,440.4105,-467.907,0.9412351172348352,8.57,2.8,5.77,0.4852686308492201,9.46,5.49,104.91188340807172,Normal
619,100.0,441.404,-437.979,1.0078200096351653,8.57,2.81,5.76,0.4878472222222222,9.46,4.84,98.20156950672644,Normal
620,100.0,440.268,-485.673,0.906511171096602,8.58,2.81,5.77,0.4870017331022531,9.65,5.03,104.4458064516129,Normal
621,100.0,440.917,-463.614,0.9510433248348842,8.58,2.81,5.77,0.4870017331022531,9.39,4.9,105.60683371298404,Normal
622,100.0,439.604,-466.354,0.9426401403225876,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,106.23097949886105,Normal
623,100.0,440.9565,-464.474,0.9493674565207096,8.57,2.8,5.77,0.4852686308492201,9.39,5.49,105.8027334851936,Normal
624,100.0,440.7385,-463.4535,0.9509875316509638,8.57,2.81,5.76,0.4878472222222222,9.39,4.84,105.57027334851936,Normal
625,100.0,440.354,-465.11,0.9467738814473996,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,105.94760820045558,Normal
626,100.0,440.227,-460.303,0.9563852505849408,8.58,2.81,5.77,0.4870017331022531,9.39,4.84,104.8526195899772,Normal
627,100.0,439.9685,-440.814,0.9980819574695904,8.57,2.8,5.77,0.4852686308492201,9.39,5.1,100.4132118451025,Normal
628,100.0,439.1935,-460.9415,0.9528183077462108,8.57,2.8,5.77,0.4852686308492201,9.59,5.49,100.42298474945534,Normal
629,100.0,622.942,-595.687,1.0457538942431177,6.0,2.81,3.19,0.8808777429467085,11.74,4.97,88.38086053412462,Assessment
630,100.0,623.2705,-651.9245,0.9560470575963934,6.01,2.81,3.2,0.8781249999999999,12.13,5.16,91.43401122019634,Assessment
631,100.0,622.8895,-650.796,0.9571194352761848,6.0,2.8,3.2,0.8749999999999999,12.26,5.68,89.6413223140496,Assessment
632,100.0,623.593,-649.6885,0.9598338280576,6.0,2.81,3.19,0.8808777429467085,12.32,5.03,88.75525956284153,Assessment
633,100.0,624.007,-643.243,0.9700952828091404,6.01,2.81,3.2,0.8781249999999999,12.39,4.97,87.0423545331529,Assessment
634,100.0,622.9265,-651.409,0.9562755503838604,6.0,2.8,3.2,0.8749999999999999,12.45,5.55,87.43744966442954,Assessment
635,100.0,622.9935,-648.6645,0.9604248421179208,6.0,2.8,3.2,0.8749999999999999,12.45,5.81,87.06906040268457,Assessment
636,100.0,623.0415,-648.1265,0.9612961358623664,6.0,2.8,3.2,0.8749999999999999,12.52,5.94,86.18703457446809,Assessment
637,100.0,622.594,-655.3155,0.9500675628762024,6.0,2.8,3.2,0.8749999999999999,12.45,5.03,87.96181208053693,Assessment
638,100.0,623.8235,-646.717,0.96460043573928,6.01,2.81,3.2,0.8781249999999999,12.52,4.97,85.99960106382979,Assessment
639,100.0,622.8335,-654.1825,0.9520791216518324,5.99,2.8,3.19,0.8777429467084639,12.52,5.55,86.99235372340426,Assessment
640,100.0,623.487,-649.3445,0.9601790728958202,6.01,2.81,3.2,0.8781249999999999,12.52,5.1,86.34900265957448,Assessment
641,100.0,622.972,-653.7505,0.9529201124893976,6.0,2.8,3.2,0.8749999999999999,12.58,5.55,86.24676781002638,Assessment
642,100.0,624.1065,-650.3205,0.9596906448435808,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,85.79426121372032,Assessment
643,100.0,623.669,-651.723,0.9569541047346802,6.01,2.81,3.2,0.8781249999999999,12.58,4.97,85.97928759894458,Assessment
644,100.0,623.114,-655.5405,0.9505347114327796,5.99,2.8,3.19,0.8777429467084639,12.58,5.55,86.48291556728232,Assessment
645,100.0,623.874,-653.7865,0.954247296326859,6.01,2.81,3.2,0.8781249999999999,12.58,5.1,86.25151715039578,Assessment
646,100.0,622.864,-658.671,0.9456375033969918,6.0,2.8,3.2,0.8749999999999999,12.58,5.81,86.89591029023747,Assessment
647,100.0,623.843,-653.23,0.955012782633988,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.17810026385224,Assessment
648,100.0,623.679,-655.519,0.9514277999569806,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.48007915567283,Assessment
649,100.0,623.0215,-656.557,0.9489221804047476,5.99,2.8,3.19,0.8777429467084639,12.58,5.42,86.617018469657,Assessment
650,100.0,623.867,-653.1875,0.9551116639556024,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.17249340369393,Assessment
