Breath_num,P_peak,Dy_comp,Label
833,13.76,79.58430365,Normal
834,13.69,79.5335443,Normal
835,13.76,79.32197489,Normal
836,13.76,78.0163242,Normal
837,13.82,78.60328798,Normal
838,13.76,78.03652968,Normal
839,13.82,78.94325397,Normal
840,13.69,79.17359033,Normal
841,13.76,79.25901826,Normal
842,13.76,79.04434932,Normal
843,13.76,79.19640411,Normal
844,13.76,78.97134703,Normal
845,13.76,78.99121005,Normal
846,13.76,78.30342466,Normal
847,13.76,79.39189498,Normal
848,13.76,79.02471461,Normal
849,13.76,79.41255708,Normal
850,13.76,78.42545662,Normal
851,13.95,77.61938547,Normal
852,13.95,77.5022905,Normal
853,13.95,77.31687151,Normal
854,13.89,78.7140045,Normal
855,13.82,79.14223356,Normal
856,13.82,78.69234694,Normal
857,13.82,78.45663265,Normal
858,13.95,77.58893855,Normal
859,13.82,78.49512472,Normal
860,13.95,77.39167598,Normal
861,13.82,78.72431973,Normal
862,13.89,78.31563555,Normal
863,13.89,77.49533183,Normal
864,13.95,77.75335196,Normal
865,13.89,78.04994376,Normal
866,13.82,77.26893424,Normal
867,13.95,77.59301676,Normal
868,13.95,77.51536313,Normal
869,13.95,78.49111732,Normal
870,13.89,77.84820022,Normal
871,13.89,78.29420697,Normal
872,13.82,79.07800454,Normal
873,13.82,79.03888889,Normal
874,13.76,79.24497717,Normal
875,13.82,78.31485261,Normal
876,13.89,78.24167604,Normal
877,13.82,78.25561224,Normal
878,13.89,78.83053993,Normal
879,13.76,79.27049087,Normal
880,13.76,78.71638128,Normal
881,13.82,78.17964853,Normal
882,13.82,78.66729025,Normal
883,13.76,78.93065068,Normal
884,13.89,78.4480315,Normal
885,13.76,78.68909817,Normal
886,13.76,80.17836758,Normal
887,13.63,79.39374276,Normal
888,13.76,79.66649543,Normal
889,13.69,79.40483314,Normal
890,13.76,79.75570776,Normal
891,13.63,80.58279258,Normal
892,13.63,79.88876014,Normal
893,13.76,80.51478311,Normal
894,13.63,80.06019699,Normal
895,13.69,80.14712313,Normal
896,13.63,80.11471611,Normal
897,13.63,80.21587486,Normal
898,13.69,79.41944764,Normal
899,13.63,81.06662804,Normal
900,13.56,80.24334112,Normal
901,13.5,82.05852941,Normal
902,13.5,80.59394118,Normal
903,13.63,80.5363847,Normal
904,13.56,80.7291472,Normal
905,13.5,80.69005882,Normal
906,11.8,64.55889706,Bronch
907,13.82,50.17239229,Bronch
908,15.06,48.28026839,Bronch
909,16.29,52.36147033,Bronch
910,16.29,46.59313552,Bronch
911,14.47,37.84530095,Bronch
912,13.95,28.64726257,Bronch
913,14.02,13.4113082,Bronch
914,13.04,-9.641604478,Bronch
915,15.97,19.43755697,Bronch
916,10.31,-23.06290019,Bronch
917,18.57,29.80560059,Bronch
918,18.77,18.73961511,Bronch
919,15.64,30.1368891,Bronch
920,16.03,37.52311877,Bronch
921,16.23,32.36081923,Bronch
922,14.86,38.40588235,Bronch
923,15.51,46.88977165,Bronch
924,15.77,46.61086351,Bronch
925,13.5,34.65158824,Bronch
926,15.77,27.0053389,Bronch
927,13.56,16.49813084,Bronch
928,16.82,39.70812183,Bronch
929,16.95,43.53280335,Bronch
930,15.9,24.45018349,Bronch
931,14.67,45.20284385,Bronch
932,15.12,63.46264822,Bronch
933,13.63,79.25631518,Bronch
934,13.63,30.40561993,Bronch
935,11.8,29.88198529,Bronch
936,16.23,43.88121104,Bronch
937,17.79,33.93788116,Bronch
938,16.56,34.49173875,Bronch
939,13.3,36.18012048,Bronch
940,15.77,42.69247911,Bronch
941,13.1,10.02203704,Bronch
942,15.45,25.18837321,Bronch
943,12.13,13.95077139,Bronch
944,11.35,10.36472441,Bronch
945,14.6,41.5665625,Bronch
946,16.16,51.2,Bronch
947,17.34,52.2560778,Bronch
948,14.41,48.0358661,Noise
949,4.9,7.01,Noise
950,20.07,40.2976775,Bronch
951,18.12,47.9664253,Bronch
952,17.66,44.67958136,Bronch
953,15.06,22.78822068,Bronch
954,15.38,39.73289981,Bronch
955,16.16,54.14126344,Bronch
956,16.88,55.01237374,Normal
957,16.23,55.69033838,Bronch
958,16.1,45.4863964,Bronch
959,15.45,52.27263158,Bronch
960,17.99,26.9287144,Bronch
961,14.6,43.4040625,Bronch
962,15.9,45.6359633,Bronch
963,14.67,24.56525336,Bronch
964,14.02,38.95792683,Bronch
965,15.64,31.48092105,Bronch
966,13.04,14.47966418,Bronch
967,17.79,27.03756841,Bronch
968,7.64,3.930681818,Bronch
969,12.26,91.37789256,Normal
970,12.32,93.97472678,Normal
971,12.45,84.13986577,Bronch
972,5.1,-1714.535,Bronch
973,13.24,39.0339199,Bronch
974,10.96,14.5966443,Bronch
975,13.1,24.73098765,Bronch
976,12.26,18.16859504,Bronch
977,9.52,2.305641593,Bronch
978,9.52,-11.52079646,Bronch
979,11.54,26.0266055,Bronch
980,13.95,38.52206704,Bronch
981,11.93,30.79271284,Bronch
982,9.46,-22.96165919,Bronch
983,9.2,-19.76,Bronch
984,11.22,31.36519293,Bronch
985,14.15,36.66437158,Bronch
986,12.71,58.0579118,Bronch
987,14.02,51.1327051,Bronch
988,14.08,46.73788546,Bronch
989,5.36,-523.1944444,Bronch
990,11.54,70.18249235,Bronch
991,9.07,61.18820639,Bronch
992,13.1,14.66574074,Bronch
993,11.35,36.39291339,Bronch
994,10.24,-3.400954198,Bronch
995,10.37,4.661731844,Bronch
996,10.63,16.52735346,Bronch
997,9,-26.214125,Bronch
998,9.65,4.175053763,Bronch
999,11.48,-6.066512346,Bronch
1000,8.16,-50.2181962,Bronch
1001,9.39,-37.70820046,Bronch
1002,8.03,-61.35,Bronch
1003,9.52,-38.09469027,Bronch
1004,12.78,49.73804627,Bronch
1005,13.69,43.56588032,Bronch
1006,15.84,51.24580258,Bronch
1007,15.64,53.16024436,Bronch
1008,13.89,41.60202475,Bronch
1009,14.02,43.88758315,Bronch
1010,9.98,47.15983936,Bronch
1011,14.02,43.22899113,Bronch
1012,15.64,52.47767857,Bronch
1013,11.48,9.319521605,Bronch
1014,10.05,-20.38584158,Bronch
1015,12.97,49.90119197,Bronch
1016,15.32,50.9500969,Bronch
1017,12.39,38.81603518,Bronch
1018,14.28,41.91056034,Bronch
1019,11.54,50.60237003,Bronch
1020,13.37,78.41642772,Normal
1021,13.63,51.15446118,Bronch
1022,11.22,77.32893891,Bronch
1023,13.82,62.5654195,Bronch
1024,14.86,55.47413793,Bronch
1025,12.84,38.74515306,Bronch
1026,14.02,44.54168514,Bronch
1027,11.87,37.84221252,Bronch
1028,11.41,31.61692668,Bronch
1029,14.67,39.27388831,Bronch
1030,11.35,36.26543307,Bronch
1031,10.76,43.48003472,Bronch
1032,12.78,29.43206941,Bronch
1033,13.69,51.02888377,Bronch
1034,14.02,58.34767184,Bronch
1035,11.48,47.89189815,Bronch
1036,13.82,41.43809524,Bronch
1037,11.48,26.44714506,Bronch
1038,11.67,37.97616192,Bronch
